M,K,Label,Both_Hands,F_Index,F_Middle,F_Pinky,F_Ring,F_Thumb,M_Back,M_Down,M_Front,M_In,M_Iterative,M_Out,M_Up,O_Back,O_Down,O_Front,O_In,O_Out,O_Up,feature_path_m,feature_path_k
train/019/M_03704.avi,train/019/K_03704.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_03704.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_03704.npy
train/120/M_23880.avi,train/120/K_23880.avi,19,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23880.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23880.npy
train/168/M_33464.avi,train/168/K_33464.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_33464.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_33464.npy
train/093/M_18441.avi,train/093/K_18441.avi,127,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_18441.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_18441.npy
train/120/M_23953.avi,train/120/K_23953.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23953.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23953.npy
train/071/M_14079.avi,train/071/K_14079.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_14079.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_14079.npy
train/079/M_15666.avi,train/079/K_15666.avi,159,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_15666.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_15666.npy
train/089/M_17640.avi,train/089/K_17640.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_17640.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_17640.npy
train/087/M_17231.avi,train/087/K_17231.avi,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_17231.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_17231.npy
train/044/M_08746.avi,train/044/K_08746.avi,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_08746.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_08746.npy
train/129/M_25783.avi,train/129/K_25783.avi,238,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25783.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25783.npy
train/125/M_24876.avi,train/125/K_24876.avi,117,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_24876.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_24876.npy
train/039/M_07613.avi,train/039/K_07613.avi,157,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_07613.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_07613.npy
train/142/M_28385.avi,train/142/K_28385.avi,222,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28385.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28385.npy
train/080/M_15888.avi,train/080/K_15888.avi,237,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_15888.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_15888.npy
train/112/M_22272.avi,train/112/K_22272.avi,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22272.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22272.npy
train/080/M_15925.avi,train/080/K_15925.avi,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_15925.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_15925.npy
train/165/M_32804.avi,train/165/K_32804.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_32804.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_32804.npy
train/097/M_19325.avi,train/097/K_19325.avi,159,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19325.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19325.npy
train/087/M_17379.avi,train/087/K_17379.avi,19,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_17379.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_17379.npy
train/096/M_19178.avi,train/096/K_19178.avi,52,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19178.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19178.npy
train/009/M_01736.avi,train/009/K_01736.avi,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_01736.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_01736.npy
train/018/M_03565.avi,train/018/K_03565.avi,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_03565.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_03565.npy
train/077/M_15243.avi,train/077/K_15243.avi,209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_15243.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_15243.npy
train/159/M_31633.avi,train/159/K_31633.avi,19,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_31633.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_31633.npy
train/041/M_08005.avi,train/041/K_08005.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_08005.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_08005.npy
train/113/M_22543.avi,train/113/K_22543.avi,37,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22543.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22543.npy
train/068/M_13519.avi,train/068/K_13519.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_13519.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_13519.npy
train/106/M_21189.avi,train/106/K_21189.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_21189.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_21189.npy
train/077/M_15390.avi,train/077/K_15390.avi,36,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_15390.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_15390.npy
train/003/M_00559.avi,train/003/K_00559.avi,96,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_00559.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_00559.npy
train/046/M_09145.avi,train/046/K_09145.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09145.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09145.npy
train/136/M_27152.avi,train/136/K_27152.avi,94,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27152.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27152.npy
train/089/M_17669.avi,train/089/K_17669.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_17669.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_17669.npy
train/118/M_23403.avi,train/118/K_23403.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23403.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23403.npy
train/063/M_12406.avi,train/063/K_12406.avi,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_12406.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_12406.npy
train/165/M_32929.avi,train/165/K_32929.avi,127,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_32929.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_32929.npy
train/145/M_28819.avi,train/145/K_28819.avi,117,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28819.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28819.npy
train/046/M_09195.avi,train/046/K_09195.avi,96,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09195.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09195.npy
train/050/M_09905.avi,train/050/K_09905.avi,36,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09905.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09905.npy
train/120/M_23998.avi,train/120/K_23998.avi,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23998.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23998.npy
train/067/M_13202.avi,train/067/K_13202.avi,117,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_13202.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_13202.npy
train/086/M_17186.avi,train/086/K_17186.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_17186.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_17186.npy
train/108/M_21445.avi,train/108/K_21445.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_21445.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_21445.npy
train/136/M_27161.avi,train/136/K_27161.avi,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27161.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27161.npy
train/179/M_35681.avi,train/179/K_35681.avi,19,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_35681.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_35681.npy
train/027/M_05370.avi,train/027/K_05370.avi,240,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_05370.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_05370.npy
train/026/M_05069.avi,train/026/K_05069.avi,19,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_05069.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_05069.npy
train/050/M_09826.avi,train/050/K_09826.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09826.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09826.npy
train/120/M_23877.avi,train/120/K_23877.avi,237,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23877.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23877.npy
train/082/M_16292.avi,train/082/K_16292.avi,37,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16292.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16292.npy
train/154/M_30784.avi,train/154/K_30784.avi,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_30784.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_30784.npy
train/125/M_24825.avi,train/125/K_24825.avi,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_24825.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_24825.npy
train/168/M_33497.avi,train/168/K_33497.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_33497.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_33497.npy
train/140/M_27847.avi,train/140/K_27847.avi,37,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27847.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27847.npy
train/094/M_18738.avi,train/094/K_18738.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_18738.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_18738.npy
train/174/M_34608.avi,train/174/K_34608.avi,19,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_34608.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_34608.npy
train/155/M_30987.avi,train/155/K_30987.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_30987.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_30987.npy
train/009/M_01653.avi,train/009/K_01653.avi,160,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_01653.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_01653.npy
train/090/M_17815.avi,train/090/K_17815.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_17815.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_17815.npy
train/033/M_06596.avi,train/033/K_06596.avi,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_06596.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_06596.npy
train/075/M_14814.avi,train/075/K_14814.avi,127,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_14814.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_14814.npy
train/025/M_04891.avi,train/025/K_04891.avi,19,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_04891.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_04891.npy
train/138/M_27571.avi,train/138/K_27571.avi,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27571.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27571.npy
train/139/M_27707.avi,train/139/K_27707.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27707.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27707.npy
train/082/M_16260.avi,train/082/K_16260.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16260.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16260.npy
train/131/M_26050.avi,train/131/K_26050.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26050.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26050.npy
train/144/M_28654.avi,train/144/K_28654.avi,239,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28654.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28654.npy
train/081/M_16183.avi,train/081/K_16183.avi,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16183.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16183.npy
train/141/M_28027.avi,train/141/K_28027.avi,96,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28027.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28027.npy
train/021/M_04046.avi,train/021/K_04046.avi,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_04046.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_04046.npy
train/138/M_27428.avi,train/138/K_27428.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27428.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27428.npy
train/143/M_28482.avi,train/143/K_28482.avi,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28482.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28482.npy
train/129/M_25623.avi,train/129/K_25623.avi,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25623.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25623.npy
train/053/M_10436.avi,train/053/K_10436.avi,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_10436.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_10436.npy
train/100/M_19977.avi,train/100/K_19977.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19977.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19977.npy
train/009/M_01791.avi,train/009/K_01791.avi,117,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_01791.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_01791.npy
train/161/M_32116.avi,train/161/K_32116.avi,127,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_32116.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_32116.npy
train/133/M_26535.avi,train/133/K_26535.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26535.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26535.npy
train/139/M_27757.avi,train/139/K_27757.avi,160,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27757.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27757.npy
train/129/M_25616.avi,train/129/K_25616.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25616.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25616.npy
train/097/M_19267.avi,train/097/K_19267.avi,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19267.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19267.npy
train/146/M_29118.avi,train/146/K_29118.avi,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_29118.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_29118.npy
train/143/M_28510.avi,train/143/K_28510.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28510.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28510.npy
train/112/M_22280.avi,train/112/K_22280.avi,117,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22280.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22280.npy
train/026/M_05158.avi,train/026/K_05158.avi,240,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_05158.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_05158.npy
train/045/M_08814.avi,train/045/K_08814.avi,36,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_08814.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_08814.npy
train/047/M_09309.avi,train/047/K_09309.avi,222,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09309.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09309.npy
train/067/M_13225.avi,train/067/K_13225.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_13225.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_13225.npy
train/045/M_08802.avi,train/045/K_08802.avi,160,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_08802.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_08802.npy
train/146/M_29040.avi,train/146/K_29040.avi,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_29040.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_29040.npy
train/158/M_31476.avi,train/158/K_31476.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_31476.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_31476.npy
train/015/M_02942.avi,train/015/K_02942.avi,19,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_02942.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_02942.npy
train/013/M_02456.avi,train/013/K_02456.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_02456.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_02456.npy
train/119/M_23656.avi,train/119/K_23656.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23656.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23656.npy
train/006/M_01177.avi,train/006/K_01177.avi,209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_01177.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_01177.npy
train/119/M_23630.avi,train/119/K_23630.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23630.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23630.npy
train/074/M_14657.avi,train/074/K_14657.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_14657.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_14657.npy
train/023/M_04599.avi,train/023/K_04599.avi,36,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_04599.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_04599.npy
train/163/M_32561.avi,train/163/K_32561.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_32561.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_32561.npy
